model,n_params,is_finetune,thread,iters,time_per_epoch,max_mem,metric,strategy,time_hptuning,time_inference,divider,overlap,map5095,map50,precision,recall,f1,n_all,n_fn,n_fp,cat
rtdetr-l,45.0,2_FT,0,4,34.574,21026.914,map,bo_exploration,16.34,43.74,4.0,0.08,0.335,0.6117,0.7294,0.6206,0.6706,81931,31088,18859,C_finetuned_supervised
rtdetr-l,45.0,2_FT,0,4,34.574,21026.914,map,bo_exploitation,10.96,44.21,2.0,0.47,0.1862,0.4388,0.6021,0.4029,0.4827,81931,48925,21816,C_finetuned_supervised
rtdetr-l,45.0,2_FT,0,4,34.574,21026.914,map,grid_search,20.66,43.77,4.0,0.0,0.335,0.6117,0.7294,0.6206,0.6706,81931,31088,18859,C_finetuned_supervised
rtdetr-l,45.0,1_NOFT,0,5,36.573,20059.45,baseline,baseline,0.0,4.24,0.0,0.0,0.0001,0.0006,0.0012,0.0001,0.0002,82018,82010,6546,A_unfinetuned
rtdetr-l,45.0,2_FT,0,5,39.241,21026.302,baseline,baseline,0.0,4.59,0.0,0.0,0.0004,0.0026,0.005,0.0005,0.0009,82018,81978,7923,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,0,5,39.241,21026.302,count,bo_exploration,3.12,44.77,2.0,0.61,0.2218,0.4895,0.6444,0.4373,0.521,82018,46152,19788,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,0,5,39.241,21026.302,count,bo_exploitation,4.82,59.87,4.0,0.3,0.3657,0.6482,0.7639,0.6372,0.6948,82018,29755,16149,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,0,5,39.241,21026.302,count,grid_search,5.94,111.31,4.0,0.5,0.3678,0.6525,0.7621,0.6545,0.7042,82018,28339,16754,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,0,5,39.241,21026.302,map,bo_exploration,13.88,71.33,3.0,0.56,0.3495,0.636,0.7473,0.6264,0.6815,82018,30643,17373,C_finetuned_supervised
rtdetr-l,45.0,2_FT,0,5,39.241,21026.302,map,bo_exploitation,10.2,71.25,3.0,0.52,0.3495,0.636,0.7473,0.6264,0.6815,82018,30643,17373,C_finetuned_supervised
rtdetr-l,45.0,2_FT,0,5,39.241,21026.302,map,grid_search,18.26,43.75,4.0,0.0,0.3698,0.6571,0.7629,0.6476,0.7006,82018,28901,16505,C_finetuned_supervised
rtdetr-l,45.0,1_NOFT,0,6,36.657,20641.998,baseline,baseline,0.0,4.64,0.0,0.0,0.0002,0.0014,0.0029,0.0003,0.0006,80862,80836,8974,A_unfinetuned
rtdetr-l,45.0,1_NOFT,0,6,36.657,20641.998,count,bo_exploration,6.6,43.88,2.0,0.59,0.1797,0.4533,0.6018,0.4215,0.4958,80862,46778,22551,A_unfinetuned
rtdetr-l,45.0,1_NOFT,0,6,36.657,20641.998,count,bo_exploitation,4.48,43.72,4.0,0.03,0.327,0.6202,0.7287,0.619,0.6694,80862,30807,18635,A_unfinetuned
rtdetr-l,45.0,1_NOFT,0,6,36.657,20641.998,count,grid_search,7.04,112.04,4.0,0.5,0.3231,0.6153,0.7296,0.6318,0.6772,80862,29772,18930,A_unfinetuned
rtdetr-l,45.0,2_FT,0,6,33.702,18132.238,baseline,baseline,0.0,4.15,0.0,0.0,0.0002,0.0011,0.0022,0.0001,0.0003,80862,80850,5553,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,0,6,33.702,18132.238,count,bo_exploration,8.54,107.69,4.0,0.62,0.4029,0.7129,0.8104,0.6828,0.7411,80862,25650,12917,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,0,6,33.702,18132.238,count,bo_exploitation,3.27,42.17,4.0,-0.0,0.4131,0.7201,0.8149,0.6768,0.7394,80862,26138,12427,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,0,6,33.702,18132.238,count,grid_search,6.91,107.78,4.0,0.5,0.4029,0.7129,0.8104,0.6828,0.7411,80862,25650,12917,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,0,6,33.702,18132.238,map,bo_exploration,34.87,42.37,3.0,0.35,0.3679,0.6783,0.7788,0.634,0.699,80862,29599,14557,C_finetuned_supervised
rtdetr-l,45.0,2_FT,0,6,33.702,18132.238,map,bo_exploitation,36.18,68.77,3.0,0.44,0.3675,0.6863,0.7953,0.6423,0.7106,80862,28927,13365,C_finetuned_supervised
rtdetr-l,45.0,2_FT,0,6,33.702,18132.238,map,grid_search,43.44,42.29,4.0,0.0,0.4131,0.7201,0.8149,0.6768,0.7394,80862,26138,12427,C_finetuned_supervised
yolo11n,2.6,1_NOFT,2,1,4.58,6921.67,baseline,baseline,0.0,3.55,0.0,0.0,0.0003,0.0017,0.0034,0.0002,0.0004,81305,81289,4626,A_unfinetuned
yolo11n,2.6,1_NOFT,2,1,4.58,6921.67,count,bo_exploration,6.03,76.87,4.0,0.62,0.4337,0.7282,0.8187,0.683,0.7447,81305,25773,12298,A_unfinetuned
yolo11n,2.6,1_NOFT,2,1,4.58,6921.67,count,bo_exploitation,8.32,76.66,4.0,0.62,0.4337,0.7282,0.8187,0.683,0.7447,81305,25773,12298,A_unfinetuned
yolo11n,2.6,1_NOFT,2,1,4.58,6921.67,count,grid_search,5.62,76.73,4.0,0.5,0.4337,0.7282,0.8187,0.683,0.7447,81305,25773,12298,A_unfinetuned
yolo11n,2.6,2_FT,2,1,3.313,9749.767,baseline,baseline,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81305,81305,693,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,1,3.313,9749.767,count,bo_exploration,4.37,47.93,3.0,0.47,0.3897,0.7522,0.8332,0.6683,0.7417,81305,26969,10876,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,1,3.313,9749.767,count,bo_exploitation,5.65,48.06,3.0,0.43,0.3897,0.7522,0.8332,0.6683,0.7417,81305,26969,10876,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,1,3.313,9749.767,count,grid_search,4.75,66.33,4.0,0.5,0.4456,0.7937,0.8502,0.7219,0.7808,81305,22607,10344,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,1,3.313,9749.767,map,bo_exploration,21.44,66.22,4.0,0.62,0.4456,0.7937,0.8502,0.7219,0.7808,81305,22607,10344,C_finetuned_supervised
yolo11n,2.6,2_FT,2,1,3.313,9749.767,map,bo_exploitation,21.43,32.7,2.0,0.38,0.2744,0.6049,0.7925,0.4498,0.5738,81305,44737,9577,C_finetuned_supervised
yolo11n,2.6,2_FT,2,1,3.313,9749.767,map,grid_search,24.97,26.68,4.0,0.0,0.4863,0.8178,0.8642,0.7425,0.7987,81305,20935,9490,C_finetuned_supervised
yolo11m,20.1,1_NOFT,2,1,11.378,22677.647,baseline,baseline,0.0,3.5,0.0,0.0,0.0,0.0002,0.0009,0.0,0.0,81305,81303,2289,A_unfinetuned
yolo11m,20.1,1_NOFT,2,1,11.378,22677.647,count,bo_exploration,7.62,58.82,3.0,0.38,0.3873,0.6884,0.7459,0.6516,0.6956,81305,28327,18050,A_unfinetuned
yolo11m,20.1,1_NOFT,2,1,11.378,22677.647,count,bo_exploitation,5.83,58.92,3.0,0.62,0.3873,0.6884,0.7459,0.6516,0.6956,81305,28327,18050,A_unfinetuned
yolo11m,20.1,1_NOFT,2,1,11.378,22677.647,count,grid_search,5.83,78.66,4.0,0.5,0.4288,0.7142,0.7955,0.6706,0.7277,81305,26782,14013,A_unfinetuned
yolo11m,20.1,2_FT,2,1,9.107,15998.998,baseline,baseline,0.0,3.38,0.0,0.0,0.0001,0.0005,0.001,0.0,0.0001,81305,81301,3993,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,1,9.107,15998.998,count,bo_exploration,4.97,68.16,4.0,0.47,0.4075,0.7158,0.7971,0.6749,0.7309,81305,26433,13965,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,1,9.107,15998.998,count,bo_exploitation,2.8,26.32,3.0,-0.11,0.3979,0.6894,0.7658,0.654,0.7055,81305,28135,16262,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,1,9.107,15998.998,count,grid_search,5.12,68.22,4.0,0.5,0.4075,0.7158,0.7971,0.6749,0.7309,81305,26433,13965,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,1,9.107,15998.998,map,bo_exploration,15.65,26.43,3.0,-0.12,0.3979,0.6894,0.7658,0.654,0.7055,81305,28135,16262,C_finetuned_supervised
yolo11m,20.1,2_FT,2,1,9.107,15998.998,map,bo_exploitation,16.01,28.09,4.0,-0.11,0.4423,0.7349,0.8021,0.6918,0.7429,81305,25057,13878,C_finetuned_supervised
yolo11m,20.1,2_FT,2,1,9.107,15998.998,map,grid_search,26.91,28.07,4.0,0.0,0.4423,0.7349,0.8021,0.6918,0.7429,81305,25057,13878,C_finetuned_supervised
yolo11n,2.6,1_NOFT,2,2,4.523,6905.983,baseline,baseline,0.0,3.39,0.0,0.0,0.0,0.0002,0.0003,0.0,0.0,81533,81532,2902,A_unfinetuned
yolo11n,2.6,1_NOFT,2,2,4.523,6905.983,count,bo_exploration,4.83,72.85,4.0,0.42,0.4087,0.7433,0.8046,0.702,0.7498,81533,24296,13899,A_unfinetuned
yolo11n,2.6,1_NOFT,2,2,4.523,6905.983,count,bo_exploitation,2.88,39.87,4.0,0.23,0.4296,0.7522,0.8367,0.6892,0.7558,81533,25341,10968,A_unfinetuned
yolo11n,2.6,1_NOFT,2,2,4.523,6905.983,count,grid_search,4.72,72.65,4.0,0.5,0.4087,0.7433,0.8046,0.702,0.7498,81533,24296,13899,A_unfinetuned
yolo11n,2.6,2_FT,2,2,3.882,10187.61,baseline,baseline,0.0,2.99,0.0,0.0,0.0,0.0003,0.0006,0.0,0.0,81533,81532,1765,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,2,3.882,10187.61,count,bo_exploration,2.23,5.56,1.0,0.28,0.0051,0.0261,0.0519,0.0048,0.0087,81533,81144,7109,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,2,3.882,10187.61,count,bo_exploitation,3.95,52.99,3.0,0.39,0.3943,0.7316,0.7873,0.6642,0.7205,81533,27378,14629,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,2,3.882,10187.61,count,grid_search,4.6,71.92,4.0,0.5,0.4295,0.7633,0.8188,0.7031,0.7565,81533,24211,12686,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,2,3.882,10187.61,map,bo_exploration,16.9,28.99,4.0,-0.12,0.4804,0.7928,0.8316,0.7273,0.7759,81533,22237,12011,C_finetuned_supervised
yolo11n,2.6,2_FT,2,2,3.882,10187.61,map,bo_exploitation,17.65,39.44,4.0,0.24,0.4559,0.7746,0.8189,0.7163,0.7642,81533,23128,12917,C_finetuned_supervised
yolo11n,2.6,2_FT,2,2,3.882,10187.61,map,grid_search,21.34,29.12,4.0,0.0,0.4804,0.7928,0.8316,0.7273,0.7759,81533,22237,12011,C_finetuned_supervised
yolo11m,20.1,1_NOFT,2,2,11.222,22774.497,baseline,baseline,0.0,3.67,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0,81533,81532,6185,A_unfinetuned
yolo11m,20.1,1_NOFT,2,2,11.222,22774.497,count,bo_exploration,5.17,58.31,3.0,0.62,0.3158,0.6148,0.6971,0.6147,0.6533,81533,31413,21783,A_unfinetuned
yolo11m,20.1,1_NOFT,2,2,11.222,22774.497,count,bo_exploitation,2.37,7.35,1.0,0.19,0.0028,0.0162,0.0319,0.0067,0.0111,81533,80985,16608,A_unfinetuned
yolo11m,20.1,1_NOFT,2,2,11.222,22774.497,count,grid_search,4.91,76.78,4.0,0.5,0.3724,0.6513,0.7159,0.6635,0.6887,81533,27434,21465,A_unfinetuned
yolo11m,20.1,2_FT,2,2,9.209,17395.775,baseline,baseline,0.0,3.42,0.0,0.0,0.0001,0.0005,0.001,0.0,0.0001,81533,81529,4033,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,2,9.209,17395.775,count,bo_exploration,5.67,68.99,4.0,0.62,0.4073,0.7149,0.796,0.6746,0.7303,81533,26533,14099,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,2,9.209,17395.775,count,bo_exploitation,2.1,26.36,3.0,-0.09,0.3982,0.689,0.7653,0.6541,0.7054,81533,28203,16351,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,2,9.209,17395.775,count,grid_search,4.61,68.35,4.0,0.5,0.4073,0.7149,0.796,0.6746,0.7303,81533,26533,14099,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,2,9.209,17395.775,map,bo_exploration,20.72,26.58,3.0,-0.01,0.3982,0.689,0.7653,0.6541,0.7054,81533,28203,16351,C_finetuned_supervised
yolo11m,20.1,2_FT,2,2,9.209,17395.775,map,bo_exploitation,16.25,28.08,4.0,-0.12,0.4421,0.7341,0.8012,0.6918,0.7425,81533,25131,13996,C_finetuned_supervised
yolo11m,20.1,2_FT,2,2,9.209,17395.775,map,grid_search,20.59,28.09,4.0,0.0,0.4421,0.7341,0.8012,0.6918,0.7425,81533,25131,13996,C_finetuned_supervised
yolo11n,2.6,1_NOFT,2,3,4.472,6922.453,baseline,baseline,0.0,2.95,0.0,0.0,0.0001,0.0006,0.0012,0.0,0.0001,81695,81692,2401,A_unfinetuned
yolo11n,2.6,1_NOFT,2,3,4.472,6922.453,count,bo_exploration,4.68,75.53,4.0,0.62,0.4432,0.7607,0.8375,0.6984,0.7616,81695,24641,11070,A_unfinetuned
yolo11n,2.6,1_NOFT,2,3,4.472,6922.453,count,bo_exploitation,3.38,33.24,3.0,0.35,0.4176,0.7368,0.8149,0.6676,0.7339,81695,27159,12384,A_unfinetuned
yolo11n,2.6,1_NOFT,2,3,4.472,6922.453,count,grid_search,4.83,75.49,4.0,0.5,0.4432,0.7607,0.8375,0.6984,0.7616,81695,24641,11070,A_unfinetuned
yolo11n,2.6,2_FT,2,3,3.378,7843.76,baseline,baseline,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81695,81695,1295,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,3,3.378,7843.76,count,bo_exploration,4.44,67.28,4.0,0.62,0.4097,0.7617,0.8377,0.6872,0.755,81695,25556,10876,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,3,3.378,7843.76,count,bo_exploitation,3.08,31.33,3.0,0.28,0.396,0.7439,0.8202,0.6619,0.7326,81695,27624,11853,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,3,3.378,7843.76,count,grid_search,4.32,67.31,4.0,0.5,0.4097,0.7617,0.8377,0.6872,0.755,81695,25556,10876,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,3,3.378,7843.76,map,bo_exploration,15.1,31.22,3.0,0.22,0.396,0.7439,0.8202,0.6619,0.7326,81695,27624,11853,C_finetuned_supervised
yolo11n,2.6,2_FT,2,3,3.378,7843.76,map,bo_exploitation,9.03,16.58,2.0,0.06,0.245,0.5664,0.7361,0.4257,0.5395,81695,46915,12469,C_finetuned_supervised
yolo11n,2.6,2_FT,2,3,3.378,7843.76,map,grid_search,18.68,27.3,4.0,0.0,0.4711,0.8055,0.8651,0.7204,0.7862,81695,22839,9178,C_finetuned_supervised
yolo11m,20.1,1_NOFT,2,3,9.904,22692.277,baseline,baseline,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81695,81695,2842,A_unfinetuned
yolo11m,20.1,1_NOFT,2,3,9.904,22692.277,count,bo_exploration,2.23,32.76,3.0,0.34,0.4341,0.7284,0.7993,0.673,0.7307,81695,26715,13807,A_unfinetuned
yolo11m,20.1,1_NOFT,2,3,9.904,22692.277,count,bo_exploitation,4.24,70.65,4.0,0.62,0.4531,0.7491,0.8315,0.6873,0.7526,81695,25544,11376,A_unfinetuned
yolo11m,20.1,1_NOFT,2,3,9.904,22692.277,count,grid_search,4.77,70.49,4.0,0.5,0.4531,0.7491,0.8315,0.6873,0.7526,81695,25544,11376,A_unfinetuned
yolo11m,20.1,2_FT,2,3,9.104,19192.241,baseline,baseline,0.0,3.37,0.0,0.0,0.0001,0.0005,0.001,0.0,0.0001,81695,81691,4001,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,3,9.104,19192.241,count,bo_exploration,4.41,50.91,3.0,0.45,0.3941,0.6959,0.7837,0.6549,0.7135,81695,28195,14765,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,3,9.104,19192.241,count,bo_exploitation,2.21,26.3,3.0,-0.11,0.3988,0.6903,0.7665,0.6544,0.7061,81695,28232,16283,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,3,9.104,19192.241,count,grid_search,4.67,68.95,4.0,0.5,0.4082,0.7166,0.7979,0.6752,0.7315,81695,26531,13974,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,3,9.104,19192.241,map,bo_exploration,4.93,28.05,4.0,0.03,0.4433,0.7358,0.803,0.6925,0.7437,81695,25121,13875,C_finetuned_supervised
yolo11m,20.1,2_FT,2,3,9.104,19192.241,map,bo_exploitation,15.89,37.89,4.0,0.22,0.4248,0.7204,0.7964,0.6803,0.7338,81695,26119,14204,C_finetuned_supervised
yolo11m,20.1,2_FT,2,3,9.104,19192.241,map,grid_search,19.14,28.05,4.0,0.0,0.4433,0.7358,0.803,0.6925,0.7437,81695,25121,13875,C_finetuned_supervised
rtdetr-l,45.0,1_NOFT,2,1,37.015,20627.455,baseline,baseline,0.0,4.77,0.0,0.0,0.0002,0.0013,0.0027,0.0003,0.0006,81695,81668,10157,A_unfinetuned
rtdetr-l,45.0,1_NOFT,2,1,37.015,20627.455,count,bo_exploration,6.67,111.85,4.0,0.62,0.3127,0.603,0.7208,0.6233,0.6685,81695,30772,19722,A_unfinetuned
rtdetr-l,45.0,1_NOFT,2,1,37.015,20627.455,count,bo_exploitation,7.48,111.35,4.0,0.59,0.3127,0.603,0.7208,0.6233,0.6685,81695,30772,19722,A_unfinetuned
rtdetr-l,45.0,1_NOFT,2,1,37.015,20627.455,count,grid_search,6.44,111.65,4.0,0.5,0.3127,0.603,0.7208,0.6233,0.6685,81695,30772,19722,A_unfinetuned
rtdetr-l,45.0,2_FT,2,1,27.736,19282.841,baseline,baseline,0.0,4.74,0.0,0.0,0.0001,0.0009,0.0017,0.0002,0.0004,81695,81677,10309,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,2,1,27.736,19282.841,count,bo_exploration,4.6,111.16,4.0,0.59,0.3346,0.6128,0.7326,0.6243,0.6741,81695,30690,18620,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,2,1,27.736,19282.841,count,bo_exploitation,4.67,36.66,3.0,-0.08,0.3054,0.5807,0.7049,0.5704,0.6305,81695,35099,19507,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,2,1,27.736,19282.841,count,grid_search,6.43,109.73,4.0,0.5,0.3346,0.6128,0.7326,0.6243,0.6741,81695,30690,18620,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,2,1,27.736,19282.841,map,bo_exploration,19.47,42.61,4.0,-0.12,0.353,0.6245,0.7381,0.6253,0.677,81695,30608,18131,C_finetuned_supervised
rtdetr-l,45.0,2_FT,2,1,27.736,19282.841,map,bo_exploitation,15.1,42.7,4.0,-0.06,0.353,0.6245,0.7381,0.6253,0.677,81695,30608,18131,C_finetuned_supervised
rtdetr-l,45.0,2_FT,2,1,27.736,19282.841,map,grid_search,24.07,42.59,4.0,0.0,0.353,0.6245,0.7381,0.6253,0.677,81695,30608,18131,C_finetuned_supervised
yolo11n,2.6,1_NOFT,2,4,4.44,6838.636,baseline,baseline,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82581,82581,1081,A_unfinetuned
yolo11n,2.6,1_NOFT,2,4,4.44,6838.636,count,bo_exploration,2.18,26.51,3.0,-0.12,0.4045,0.7458,0.8128,0.6651,0.7316,82581,27658,12647,A_unfinetuned
yolo11n,2.6,1_NOFT,2,4,4.44,6838.636,count,bo_exploitation,2.82,72.38,4.0,0.54,0.4465,0.7832,0.8374,0.7158,0.7719,82581,23467,11475,A_unfinetuned
yolo11n,2.6,1_NOFT,2,4,4.44,6838.636,count,grid_search,3.38,72.19,4.0,0.5,0.4465,0.7832,0.8374,0.7158,0.7719,82581,23467,11475,A_unfinetuned
yolo11n,2.6,2_FT,2,4,3.102,6855.82,baseline,baseline,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82581,82581,705,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,4,3.102,6855.82,count,bo_exploration,0.83,29.68,3.0,0.24,0.4087,0.7554,0.8585,0.6579,0.7449,82581,28254,8957,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,4,3.102,6855.82,count,bo_exploitation,3.2,65.97,4.0,0.61,0.4464,0.7938,0.8503,0.7222,0.781,82581,22944,10499,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,4,3.102,6855.82,count,grid_search,3.17,65.9,4.0,0.5,0.4464,0.7938,0.8503,0.7222,0.781,82581,22944,10499,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,4,3.102,6855.82,map,bo_exploration,6.05,24.53,3.0,0.12,0.4061,0.7478,0.8466,0.6476,0.7339,82581,29098,9690,C_finetuned_supervised
yolo11n,2.6,2_FT,2,4,3.102,6855.82,map,bo_exploitation,5.28,24.5,3.0,-0.12,0.4061,0.7478,0.8466,0.6476,0.7339,82581,29098,9690,C_finetuned_supervised
yolo11n,2.6,2_FT,2,4,3.102,6855.82,map,grid_search,6.46,26.55,4.0,0.0,0.4868,0.8179,0.8643,0.7428,0.799,82581,21240,9627,C_finetuned_supervised
yolo11m,20.1,1_NOFT,2,4,11.528,22595.921,baseline,baseline,0.0,3.67,0.0,0.0,0.0001,0.0006,0.0013,0.0001,0.0002,82581,82574,5567,A_unfinetuned
yolo11m,20.1,1_NOFT,2,4,11.528,22595.921,count,bo_exploration,3.3,71.65,4.0,0.62,0.4108,0.6949,0.7878,0.6675,0.7227,82581,27458,14844,A_unfinetuned
yolo11m,20.1,1_NOFT,2,4,11.528,22595.921,count,bo_exploitation,3.44,71.73,4.0,0.42,0.4108,0.6949,0.7878,0.6675,0.7227,82581,27458,14844,A_unfinetuned
yolo11m,20.1,1_NOFT,2,4,11.528,22595.921,count,grid_search,3.59,71.78,4.0,0.5,0.4108,0.6949,0.7878,0.6675,0.7227,82581,27458,14844,A_unfinetuned
yolo11m,20.1,2_FT,2,4,8.95,20818.822,baseline,baseline,0.0,3.33,0.0,0.0,0.0001,0.0005,0.001,0.0,0.0001,82581,82577,4070,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,4,8.95,20818.822,count,bo_exploration,3.19,51.66,3.0,0.52,0.3936,0.6951,0.7834,0.6542,0.713,82581,28554,14938,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,4,8.95,20818.822,count,bo_exploitation,2.55,51.66,3.0,0.45,0.3936,0.6951,0.7834,0.6542,0.713,82581,28554,14938,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,4,8.95,20818.822,count,grid_search,3.52,69.66,4.0,0.5,0.4079,0.7156,0.7974,0.6746,0.7309,82581,26870,14151,B_finetuned_unsupervised
yolo11m,20.1,2_FT,2,4,8.95,20818.822,map,bo_exploration,5.35,26.6,3.0,-0.08,0.3981,0.6892,0.7664,0.6538,0.7056,82581,28586,16461,C_finetuned_supervised
yolo11m,20.1,2_FT,2,4,8.95,20818.822,map,bo_exploitation,4.08,17.83,2.0,-0.11,0.2961,0.586,0.7632,0.4773,0.5873,82581,43162,12233,C_finetuned_supervised
yolo11m,20.1,2_FT,2,4,8.95,20818.822,map,grid_search,7.32,28.35,4.0,0.0,0.4426,0.7347,0.8024,0.6918,0.743,82581,25449,14065,C_finetuned_supervised
rtdetr-l,45.0,1_NOFT,2,2,36.861,20635.412,baseline,baseline,0.0,4.42,0.0,0.0,0.0002,0.0012,0.0023,0.0002,0.0004,82581,82562,8223,A_unfinetuned
rtdetr-l,45.0,1_NOFT,2,2,36.861,20635.412,count,bo_exploration,4.7,71.6,3.0,0.62,0.3259,0.6261,0.7356,0.618,0.6717,82581,31542,18343,A_unfinetuned
rtdetr-l,45.0,1_NOFT,2,2,36.861,20635.412,count,bo_exploitation,4.84,45.83,2.0,0.4,0.1913,0.4684,0.6254,0.425,0.5061,82581,47486,21022,A_unfinetuned
rtdetr-l,45.0,1_NOFT,2,2,36.861,20635.412,count,grid_search,5.4,118.03,4.0,0.5,0.3517,0.6464,0.7663,0.6413,0.6983,82581,29619,16152,A_unfinetuned
rtdetr-l,45.0,2_FT,2,2,28.256,21015.239,baseline,baseline,0.0,4.54,0.0,0.0,0.0001,0.0005,0.0009,0.0001,0.0002,82581,82573,8807,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,2,2,28.256,21015.239,count,bo_exploration,4.21,111.91,4.0,0.59,0.3821,0.6718,0.7848,0.654,0.7134,82581,28575,14810,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,2,2,28.256,21015.239,count,bo_exploitation,3.72,73.26,3.0,0.55,0.3462,0.6458,0.7644,0.6202,0.6848,82581,31366,15789,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,2,2,28.256,21015.239,count,grid_search,5.49,111.91,4.0,0.5,0.3821,0.6718,0.7848,0.654,0.7134,82581,28575,14810,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,2,2,28.256,21015.239,map,bo_exploration,9.09,60.03,4.0,0.17,0.3785,0.6653,0.7745,0.6421,0.7021,82581,29554,15436,C_finetuned_supervised
rtdetr-l,45.0,2_FT,2,2,28.256,21015.239,map,bo_exploitation,7.25,111.82,4.0,0.42,0.3821,0.6718,0.7848,0.654,0.7134,82581,28575,14810,C_finetuned_supervised
rtdetr-l,45.0,2_FT,2,2,28.256,21015.239,map,grid_search,10.45,43.63,4.0,0.0,0.3836,0.6731,0.7785,0.6426,0.704,82581,29518,15101,C_finetuned_supervised
yolo11n,2.6,1_NOFT,2,5,4.462,6922.271,baseline,baseline,0.0,3.13,0.0,0.0,0.0002,0.0008,0.0016,0.0,0.0001,81928,81924,2533,A_unfinetuned
yolo11n,2.6,1_NOFT,2,5,4.462,6922.271,count,bo_exploration,3.47,52.47,3.0,0.62,0.4115,0.7413,0.811,0.6769,0.7379,81928,26475,12927,A_unfinetuned
yolo11n,2.6,1_NOFT,2,5,4.462,6922.271,count,bo_exploitation,4.78,74.47,4.0,0.47,0.4454,0.767,0.8484,0.7002,0.7672,81928,24560,10254,A_unfinetuned
yolo11n,2.6,1_NOFT,2,5,4.462,6922.271,count,grid_search,4.3,74.67,4.0,0.5,0.4454,0.767,0.8484,0.7002,0.7672,81928,24560,10254,A_unfinetuned
yolo11n,2.6,2_FT,2,5,3.169,8629.838,baseline,baseline,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81928,81928,705,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,5,3.169,8629.838,count,bo_exploration,2.48,32.38,2.0,0.39,0.2744,0.6052,0.7928,0.4505,0.5746,81928,45016,9648,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,5,3.169,8629.838,count,bo_exploitation,2.84,29.77,3.0,0.14,0.4089,0.7557,0.8582,0.6584,0.7451,81928,27986,8912,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,5,3.169,8629.838,count,grid_search,3.82,65.81,4.0,0.5,0.4461,0.7937,0.8499,0.7222,0.7809,81928,22760,10446,B_finetuned_unsupervised
yolo11n,2.6,2_FT,2,5,3.169,8629.838,map,bo_exploration,11.52,26.74,4.0,-0.03,0.4867,0.8177,0.8638,0.7429,0.7988,81928,21066,9600,C_finetuned_supervised
